18.9	1700.697	205.69	0	0	0	0
19	1720.316	206.803	0	0	0	0
19.1	1740.035	207.906	0	0	0	0
19.2	1759.852	208.998	0	0	0	0
19.3	1779.766	210.08	0	0	0	0
19.4	1799.776	211.151	0	0	0	0
19.5	1819.881	212.211	0	0	0	0
19.6	1840.081	213.26	0	0	0	0
19.7	1860.373	214.299	0	0	0	0
19.8	1880.757	215.327	0	0	0	0
19.9	1901.231	216.344	0	0	0	0
20	1921.795	217.35	0	0	0	0
20.1	1942.448	218.346	0	0	0	0
20.2	1963.188	219.334	0	0	0	0
20.3	1984.015	220.316	0	0	0	0
20.4	2004.927	221.29	0	0	0	0
20.5	2025.924	222.256	0	0	0	0
20.6	2047.006	223.216	0	0	0	0
20.7	2068.171	224.168	0	0	0	0
20.8	2089.419	225.113	0	0	0	0
20.9	2110.749	226.05	0	0	0	0
21	2132.16	226.98	0	0	0	0
21.1	2153.651	227.903	0	0	0	0
21.2	2175.222	228.818	0	0	0	0
21.3	2196.872	229.726	0	0	0	0
21.4	2218.6	230.627	0	0	0	0
21.5	2240.405	231.52	0	0	0	0
21.6	2262.287	232.406	0	0	0	0
21.7	2284.244	233.285	0	0	0	0
21.8	2306.277	234.156	0	0	0	0
21.9	2328.384	235.02	0	0	0	0
22	2350.564	235.876	0	0	0	0
22.1	2372.817	236.726	0	0	0	0
22.2	2395.142	237.569	0	0	0	0
22.3	2417.539	238.406	0	0	0	0
22.4	2440.006	239.237	0	0	0	0
22.5	2462.543	240.062	0	0	0	0
22.6	2485.15	240.881	0	0	0	0
22.7	2507.825	241.693	0	0	0	0
22.8	2530.569	242.5	0	0	0	0
22.9	2553.38	243.301	0	0	0	0
23	2576.258	244.095	0	0	0	0
23.1	2599.202	244.884	0	0	0	0
23.2	2622.212	245.667	0	0	0	0
23.3	2645.287	246.443	0	0	0	0
23.4	2668.426	247.214	0	0	0	0
23.5	2691.628	247.978	0	0	0	0
23.6	2714.894	248.737	0	0	0	0
23.7	2738.222	249.49	0	0	0	0
23.8	2761.612	250.236	0	0	0	0
23.9	2785.063	250.977	0	0	0	0
24	2808.574	251.712	0	0	0	0
24.1	2832.146	252.44	0	0	0	0
24.2	2855.776	253.164	0	0	0	0
24.3	2879.466	253.882	0	0	0	0
24.4	2903.213	254.596	0	0	0	0
24.5	2927.018	255.304	0	0	0	0
24.6	2950.88	256.007	0	0	0	0
24.7	2974.799	256.705	0	0	0	0
24.8	2998.774	257.398	0	0	0	0
24.9	3022.805	258.086	0	0	0	0
25	3046.89	258.768	0	0	0	0
25.1	3071.031	259.446	0	0	0	0
25.2	3095.225	260.118	0	0	0	0
25.3	3119.473	260.784	0	0	0	0
25.4	3143.773	261.446	0	0	0	0
25.5	3168.126	262.102	0	0	0	0
25.6	3192.531	262.753	0	0	0	0
25.7	3216.988	263.399	0	0	0	0
25.8	3241.495	264.039	0	0	0	0
25.9	3266.052	264.675	0	0	0	0
26	3290.659	265.305	0	0	0	0
26.1	3315.316	265.93	0	0	0	0
26.2	3340.021	266.551	0	0	0	0
26.3	3364.775	267.168	0	0	0	0
26.4	3389.576	267.781	0	0	0	0
26.5	3414.425	268.39	0	0	0	0
26.6	3439.32	268.995	0	0	0	0
26.7	3464.263	269.596	0	0	0	0
26.8	3489.251	270.193	0	0	0	0
26.9	3514.285	270.786	0	0	0	0
27	3539.365	271.375	0	0	0	0
27.1	3564.489	271.961	0	0	0	0
27.2	3589.658	272.542	0	0	0	0
27.3	3614.871	273.12	0	0	0	0
27.4	3640.128	273.693	0	0	0	0
27.5	3665.428	274.263	0	0	0	0
27.6	3690.771	274.829	0	0	0	0
27.7	3716.156	275.391	0	0	0	0
27.8	3741.583	275.949	0	0	0	0
27.9	3767.052	276.504	0	0	0	0
28	3792.562	277.054	0	0	0	0
28.1	3818.113	277.601	0	0	0	0
28.2	3843.704	278.146	0	0	0	0
28.3	3869.336	278.688	0	0	0	0
28.4	3895.007	279.228	0	0	0	0
28.5	3920.718	279.767	0	0	0	0
28.6	3946.468	280.303	0	0	0	0
28.7	3972.257	280.837	0	0	0	0
28.8	3998.085	281.368	0	0	0	0
28.9	4023.952	281.898	0	0	0	0
29	4049.857	282.426	0	0	0	0
29.1	4075.801	282.951	0	0	0	0
29.2	4101.782	283.474	0	0	0	0
29.3	4127.8	283.994	0	0	0	0
29.4	4153.856	284.513	0	0	0	0
29.5	4179.949	285.029	0	0	0	0
29.6	4206.079	285.543	0	0	0	0
29.7	4232.245	286.055	0	0	0	0
29.8	4258.447	286.564	0	0	0	0
29.9	4284.686	287.072	0	0	0	0
30	4310.96	287.577	0	0	0	0
30.1	4337.269	288.08	0	0	0	0
30.2	4363.614	288.582	0	0	0	0
30.3	4389.994	289.082	0	0	0	0
30.4	4416.408	289.581	0	0	0	0
30.5	4442.857	290.08	0	0	0	0
30.6	4469.34	290.576	0	0	0	0
30.7	4495.857	291.072	0	0	0	0
30.8	4522.408	291.567	0	0	0	0
30.9	4548.993	292.06	0	0	0	0
31	4575.611	292.552	0	0	0	0
31.1	4602.263	293.043	0	0	0	0
31.2	4628.947	293.533	0	0	0	0
31.3	4655.664	294.022	0	0	0	0
31.4	4682.414	294.51	0	0	0	0
31.5	4709.196	294.996	0	0	0	0
31.6	4736.01	295.482	0	0	0	0
31.7	4762.857	295.966	0	0	0	0
31.8	4789.735	296.449	0	0	0	0
31.9	4816.644	296.931	0	0	0	0
32	4843.586	297.412	0	0	0	0
32.1	4870.558	297.892	0	0	0	0
32.2	4897.561	298.372	0	0	0	0
32.3	4924.595	298.85	0	0	0	0
32.4	4951.66	299.327	0	0	0	0
32.5	4978.756	299.801	0	0	0	0
32.6	5005.881	300.272	0	0	0	0
32.7	5033.036	300.741	0	0	0	0
32.8	5060.22	301.208	0	0	0	0
32.9	5087.434	301.672	0	0	0	0
33	5114.675	302.133	0	0	0	0
33.1	5141.945	302.592	0	0	0	0
33.2	5169.243	303.048	0	0	0	0
33.3	5196.568	303.502	0	0	0	0
33.4	5223.92	303.954	0	0	0	0
33.5	5251.299	304.403	0	0	0	0
33.6	5278.704	304.85	0	0	0	0
33.7	5306.135	305.294	0	0	0	0
33.8	5333.591	305.736	0	0	0	0
33.9	5361.072	306.175	0	0	0	0
34	5388.578	306.613	0	0	0	0
34.1	5416.109	307.048	0	0	0	0
34.2	5443.663	307.481	0	0	0	0
34.3	5471.241	307.912	0	0	0	0
34.4	5498.842	308.341	0	0	0	0
34.5	5526.467	308.769	0	0	0	0
34.6	5554.114	309.195	0	0	0	0
34.7	5581.783	309.619	0	0	0	0
34.8	5609.475	310.042	0	0	0	0
34.9	5637.188	310.463	0	0	0	0
35	5664.923	310.882	0	0	0	0
35.1	5692.679	311.299	0	0	0	0
35.2	5720.457	311.715	0	0	0	0
35.3	5748.255	312.129	0	0	0	0
35.4	5776.073	312.542	0	0	0	0
35.5	5803.911	312.953	0	0	0	0
35.6	5831.77	313.362	0	0	0	0
35.7	5859.648	313.77	0	0	0	0
35.8	5887.546	314.176	0	0	0	0
35.9	5915.462	314.581	0	0	0	0
36	5943.398	314.984	0	0	0	0
36.1	5971.352	315.385	0	0	0	0
36.2	5999.324	315.786	0	0	0	0
36.3	6027.315	316.186	0	0	0	0
36.4	6055.323	316.585	0	0	0	0
36.5	6083.35	316.983	0	0	0	0
36.6	6111.393	317.379	0	0	0	0
36.7	6139.453	317.775	0	0	0	0
36.8	6167.531	318.17	0	0	0	0
36.9	6195.625	318.564	0	0	0	0
37	6223.735	318.956	0	0	0	0
37.1	6251.861	319.348	0	0	0	0
37.2	6280.003	319.739	0	0	0	0
37.3	6308.161	320.129	0	0	0	0
37.4	6336.334	320.518	0	0	0	0
37.5	6364.522	320.906	0	0	0	0
37.6	6392.725	321.293	0	0	0	0
37.7	6420.943	321.68	0	0	0	0
37.8	6449.175	322.067	0	0	0	0
37.9	6477.422	322.455	0	0	0	0
38	6505.683	322.843	0	0	0	0
38.1	6533.958	323.231	0	0	0	0
38.2	6562.247	323.624	0	0	0	0
38.3	6590.551	324.021	0	0	0	0
38.4	6618.87	324.421	0	0	0	0
38.5	6647.203	324.826	0	0	0	0
38.6	6675.552	325.234	0	0	0	0
38.7	6703.916	325.648	0	0	0	0
38.8	6732.296	326.068	0	0	0	0
38.9	6760.693	326.493	0	0	0	0
39	6789.106	326.924	0	0	0	0
39.1	6817.536	327.36	0	0	0	0
39.2	6845.984	327.803	0	0	0	0
39.3	6874.45	328.25	0	0	0	0
39.4	6902.933	328.704	0	0	0	0
39.5	6931.436	329.163	0	0	0	0
39.6	6959.957	329.628	0	0	0	0
39.7	6988.497	330.099	0	0	0	0
39.8	7017.057	330.575	0	0	0	0
39.9	7045.637	331.057	0	0	0	0
40	7074.237	331.544	0	0	0	0
40.1	7102.857	332.037	0	0	0	0
40.2	7131.499	332.535	0	0	0	0
40.3	7160.161	333.039	0	0	0	0
40.4	7188.845	333.549	0	0	0	0
40.5	7217.551	334.064	0	0	0	0
40.6	7246.279	334.585	0	0	0	0
40.7	7275.03	335.112	0	0	0	0
40.8	7303.803	335.645	0	0	0	0
40.9	7332.6	336.183	0	0	0	0
41	7361.421	336.727	0	0	0	0
41.1	7390.265	337.276	0	0	0	0
41.2	7419.134	337.831	0	0	0	0
41.3	7448.027	338.392	0	0	0	0
41.4	7476.945	338.959	0	0	0	0
41.5	7505.889	339.532	0	0	0	0
41.6	7534.858	340.11	0	0	0	0
41.7	7563.854	340.693	0	0	0	0
41.8	7592.876	341.283	0	0	0	0
41.9	7621.924	341.878	0	0	0	0
42	7651	342.479	0	0	0	0
42.1	7680.103	343.085	0	0	0	0
42.2	7709.234	343.698	0	0	0	0
42.3	7738.393	344.316	0	0	0	0
42.4	7767.581	344.94	0	0	0	0
42.5	7796.796	345.569	0	0	0	0
42.6	7826.041	346.205	0	0	0	0
42.7	7855.315	346.846	0	0	0	0
42.8	7884.619	347.493	0	0	0	0
42.9	7913.952	348.146	0	0	0	0
43	7943.315	348.804	0	0	0	0
43.1	7972.708	349.469	0	0	0	0
43.2	8002.132	350.139	0	0	0	0
43.3	8031.587	350.815	0	0	0	0
43.4	8061.073	351.496	0	0	0	0
43.5	8090.591	352.183	0	0	0	0
43.6	8120.14	352.876	0	0	0	0
43.7	8149.721	353.575	0	0	0	0
43.8	8179.335	354.281	0	0	0	0
43.9	8208.981	354.994	0	0	0	0
44	8238.66	355.713	0	0	0	0
44.1	8268.372	356.439	0	0	0	0
44.2	8298.118	357.171	0	0	0	0
44.3	8327.898	357.91	0	0	0	0
44.4	8357.712	358.656	0	0	0	0
44.5	8387.56	359.408	0	0	0	0
44.6	8417.444	360.167	0	0	0	0
44.7	8447.363	360.932	0	0	0	0
44.8	8477.317	361.704	0	0	0	0
44.9	8507.307	362.483	0	0	0	0
45	8537.334	363.268	0	0	0	0
45.1	8567.397	364.06	0	0	0	0
45.2	8597.496	364.859	0	0	0	0
45.3	8627.634	365.665	0	0	0	0
45.4	8657.808	366.479	0	0	0	0
45.5	8688.021	367.299	0	0	0	0
45.6	8718.272	368.126	0	0	0	0
45.7	8748.562	368.96	0	0	0	0
45.8	8778.89	369.801	0	0	0	0
45.9	8809.258	370.649	0	0	0	0
46	8839.666	371.505	0	0	0	0
46.1	8870.114	372.367	0	0	0	0
46.2	8900.602	373.237	0	0	0	0
46.3	8931.131	374.113	0	0	0	0
46.4	8961.702	374.997	0	0	0	0
46.5	8992.313	375.888	0	0	0	0
46.6	9022.967	376.787	0	0	0	0
46.7	9053.663	377.692	0	0	0	0
46.8	9084.402	378.604	0	0	0	0
46.9	9115.183	379.523	0	0	0	0
47	9146.008	380.45	0	0	0	0
47.1	9176.876	381.383	0	0	0	0
47.2	9207.789	382.323	0	0	0	0
47.3	9238.745	383.271	0	0	0	0
47.4	9269.747	384.225	0	0	0	0
47.5	9300.793	385.187	0	0	0	0
47.6	9331.885	386.156	0	0	0	0
47.7	9363.022	387.132	0	0	0	0
47.8	9394.205	388.115	0	0	0	0
47.9	9425.435	389.105	0	0	0	0
48	9456.712	390.103	0	0	0	0
48.1	9488.035	391.107	0	0	0	0
48.2	9519.406	392.119	0	0	0	0
48.3	9550.825	393.139	0	0	0	0
48.4	9582.292	394.165	0	0	0	0
48.5	9613.807	395.199	0	0	0	0
48.6	9645.372	396.24	0	0	0	0
48.7	9676.985	397.289	0	0	0	0
48.8	9708.649	398.345	0	0	0	0
48.9	9740.362	399.408	0	0	0	0
49	9772.126	400.479	0	0	0	0
49.1	9803.941	401.557	0	0	0	0
49.2	9835.806	402.643	0	0	0	0
49.3	9867.724	403.737	0	0	0	0
49.4	9899.693	404.837	0	0	0	0
49.5	9931.715	405.946	0	0	0	0
49.6	9963.79	407.062	0	0	0	0
49.7	9995.917	408.186	0	0	0	0
49.8	10028.098	409.317	0	0	0	0
49.9	10060.333	410.456	0	0	0	0
50	10092.621	411.602	0	0	0	0
50.1	10124.965	412.756	0	0	0	0
50.2	10157.363	413.917	0	0	0	0
50.3	10189.817	415.087	0	0	0	0
50.4	10222.326	416.264	0	0	0	0
50.5	10254.891	417.449	0	0	0	0
50.6	10287.512	418.642	0	0	0	0
50.7	10320.19	419.843	0	0	0	0
50.8	10352.925	421.052	0	0	0	0
50.9	10385.717	422.269	0	0	0	0
51	10418.568	423.494	0	0	0	0
51.1	10451.476	424.727	0	0	0	0
51.2	10484.443	425.968	0	0	0	0
51.3	10517.469	427.217	0	0	0	0
51.4	10550.554	428.474	0	0	0	0
51.5	10583.699	429.74	0	0	0	0
51.6	10616.904	431.014	0	0	0	0
51.7	10650.17	432.296	0	0	0	0
51.8	10683.497	433.587	0	0	0	0
51.9	10716.885	434.885	0	0	0	0
52	10750.335	436.193	0	0	0	0
52.1	10783.847	437.508	0	0	0	0
52.2	10817.421	438.832	0	0	0	0
52.3	10851.059	440.165	0	0	0	0
52.4	10884.76	441.506	0	0	0	0
52.5	10918.525	442.856	0	0	0	0
52.6	10952.354	444.214	0	0	0	0
52.7	10986.247	445.581	0	0	0	0
52.8	11020.205	446.956	0	0	0	0
52.9	11054.229	448.341	0	0	0	0
53	11088.319	449.733	0	0	0	0
53.1	11122.474	451.135	0	0	0	0
53.2	11156.696	452.545	0	0	0	0
53.3	11190.985	453.963	0	0	0	0
53.4	11225.341	455.39	0	0	0	0
53.5	11259.765	456.826	0	0	0	0
53.6	11294.256	458.271	0	0	0	0
53.7	11328.816	459.723	0	0	0	0
53.8	11363.445	461.184	0	0	0	0
53.9	11398.142	462.654	0	0	0	0
54	11432.909	464.131	0	0	0	0
54.1	11467.746	465.617	0	0	0	0
54.2	11502.653	467.112	0	0	0	0
54.3	11537.63	468.615	0	0	0	0
54.4	11572.678	470.126	0	0	0	0
54.5	11607.797	471.646	0	0	0	0
54.6	11642.988	473.174	0	0	0	0
54.7	11678.25	474.712	0	0	0	0
54.8	11713.585	476.257	0	0	0	0
54.9	11748.993	477.812	0	0	0	0
55	11784.474	479.375	0	0	0	0
55.1	11820.028	480.947	0	0	0	0
55.2	11855.656	482.528	0	0	0	0
55.3	11891.358	484.118	0	0	0	0
55.4	11927.135	485.718	0	0	0	0
55.5	11962.988	487.327	0	0	0	0
55.6	11998.915	488.945	0	0	0	0
55.7	12034.918	490.573	0	0	0	0
55.8	12070.998	492.21	0	0	0	0
55.9	12107.154	493.856	0	0	0	0
56	12143.387	495.511	0	0	0	0
56.1	12179.698	497.176	0	0	0	0
56.2	12216.086	498.85	0	0	0	0
56.3	12252.552	500.534	0	0	0	0
56.4	12289.097	502.227	0	0	0	0
56.5	12325.721	503.929	0	0	0	0
56.6	12362.424	505.641	0	0	0	0
56.7	12399.206	507.363	0	0	0	0
56.8	12436.069	509.094	0	0	0	0
56.9	12473.011	510.835	0	0	0	0
57	12510.035	512.586	0	0	0	0
57.1	12547.139	514.347	0	0	0	0
57.2	12584.325	516.117	0	0	0	0
57.3	12621.593	517.898	0	0	0	0
57.4	12658.943	519.689	0	0	0	0
57.5	12696.376	521.489	0	0	0	0
57.6	12733.891	523.3	0	0	0	0
57.7	12771.491	525.121	0	0	0	0
57.8	12809.174	526.952	0	0	0	0
57.9	12846.942	528.793	0	0	0	0
58	12884.794	530.645	0	0	0	0
58.1	12922.732	532.507	0	0	0	0
58.2	12960.755	534.38	0	0	0	0
58.3	12998.864	536.263	0	0	0	0
58.4	13037.06	538.157	0	0	0	0
58.5	13075.342	540.061	0	0	0	0
58.6	13113.712	541.976	0	0	0	0
58.7	13152.17	543.901	0	0	0	0
58.8	13190.715	545.837	0	0	0	0
58.9	13229.349	547.783	0	0	0	0
59	13268.072	549.74	0	0	0	0
59.1	13306.883	551.708	0	0	0	0
59.2	13345.785	553.686	0	0	0	0
59.3	13384.776	555.676	0	0	0	0
59.4	13423.858	557.676	0	0	0	0
59.5	13463.031	559.688	0	0	0	0
59.6	13502.294	561.711	0	0	0	0
59.7	13541.65	563.744	0	0	0	0
59.8	13581.097	565.789	0	0	0	0
59.9	13620.637	567.846	0	0	0	0
60	13660.269	569.913	0	0	0	0
60.1	13699.994	571.991	0	0	0	0
60.2	13739.813	574.081	0	0	0	0
60.3	13779.726	576.183	0	0	0	0
60.4	13819.733	578.296	0	0	0	0
60.5	13859.835	580.421	0	0	0	0
60.6	13900.032	582.558	0	0	0	0
60.7	13940.325	584.705	0	0	0	0
60.8	13980.714	586.862	0	0	0	0
60.9	14021.199	589.029	0	0	0	0
61	14061.781	591.207	0	0	0	0
61.1	14102.46	593.396	0	0	0	0
61.2	14143.236	595.594	0	0	0	0
61.3	14184.11	597.803	0	0	0	0
61.4	14225.082	600.023	0	0	0	0
61.5	14266.152	602.253	0	0	0	0
61.6	14307.32	604.493	0	0	0	0
61.7	14348.587	606.745	0	0	0	0
61.8	14389.953	609.007	0	0	0	0
61.9	14431.419	611.279	0	0	0	0
62	14472.984	613.563	0	0	0	0
62.1	14514.65	615.857	0	0	0	0
62.2	14556.415	618.163	0	0	0	0
62.3	14598.281	620.479	0	0	0	0
62.4	14640.248	622.807	0	0	0	0
62.5	14682.316	625.145	0	0	0	0
62.6	14724.486	627.495	0	0	0	0
62.7	14766.757	629.856	0	0	0	0
62.8	14809.13	632.229	0	0	0	0
62.9	14851.606	634.613	0	0	0	0
63	14894.184	637.008	0	0	0	0
63.1	14936.865	639.415	0	0	0	0
63.2	14979.649	641.834	0	0	0	0
63.3	15022.537	644.264	0	0	0	0
63.4	15065.529	646.706	0	0	0	0
63.5	15108.625	649.16	0	0	0	0
63.6	15151.826	651.625	0	0	0	0
63.7	15195.132	654.102	0	0	0	0
63.8	15238.544	656.59	0	0	0	0
63.9	15282.061	659.091	0	0	0	0
64	15325.684	661.603	0	0	0	0
64.1	15369.413	664.128	0	0	0	0
64.2	15413.249	666.664	0	0	0	0
64.3	15457.193	669.212	0	0	0	0
64.4	15501.244	671.773	0	0	0	0
64.5	15545.402	674.346	0	0	0	0
64.6	15589.669	676.932	0	0	0	0
64.7	15634.044	679.529	0	0	0	0
64.8	15678.528	682.14	0	0	0	0
64.9	15723.121	684.763	0	0	0	0
65	15767.824	687.398	0	0	0	0
65.1	15812.636	690.047	0	0	0	0
65.2	15857.559	692.708	0	0	0	0
65.3	15902.592	695.384	0	0	0	0
65.4	15947.736	698.072	0	0	0	0
65.5	15992.991	700.775	0	0	0	0
65.6	16038.358	703.491	0	0	0	0
65.7	16083.837	706.22	0	0	0	0
65.8	16129.429	708.962	0	0	0	0
65.9	16175.133	711.717	0	0	0	0
66	16220.95	714.486	0	0	0	0
66.1	16266.881	717.267	0	0	0	0
66.2	16312.925	720.063	0	0	0	0
66.3	16359.084	722.871	0	0	0	0
66.4	16405.357	725.694	0	0	0	0
66.5	16451.745	728.53	0	0	0	0
66.6	16498.248	731.38	0	0	0	0
66.7	16544.868	734.244	0	0	0	0
66.8	16591.603	737.121	0	0	0	0
66.9	16638.456	740.013	0	0	0	0
67	16685.425	742.919	0	0	0	0
67.1	16732.513	745.84	0	0	0	0
67.2	16779.718	748.774	0	0	0	0
67.3	16827.041	751.723	0	0	0	0
67.4	16874.484	754.687	0	0	0	0
67.5	16922.045	757.665	0	0	0	0
67.6	16969.727	760.659	0	0	0	0
67.7	17017.528	763.667	0	0	0	0
67.8	17065.45	766.689	0	0	0	0
67.9	17113.493	769.727	0	0	0	0
