5.06 26.4035 47.5031 300.556
5.08 26.5588 47.7118 300.557
5.1 26.6858 47.9199 300.557
5.12 26.7934 48.1138 300.557
5.14 26.9223 48.3216 300.557
5.16 27.0522 48.5293 300.557
5.18 27.2131 48.7372 300.558
5.2 27.3451 48.9445 300.559
5.22 27.4782 49.1516 300.559
5.24 27.6123 49.3586 300.559
5.26 27.7475 49.5654 300.56
5.28 27.8838 49.7721 300.56
5.3 28.0212 49.9786 300.561
5.32 28.1596 50.185 300.561
5.34 28.2992 50.3912 300.562
5.36 28.4088 50.5968 300.561
5.38 28.5505 50.8027 300.562
5.4 28.6934 51.0084 300.563
5.42 28.8596 51.2279 300.563
5.44 29.005 51.4333 300.564
5.46 29.1197 51.6381 300.564
5.48 29.2673 51.8433 300.565
5.5 29.4389 52.0621 300.565
5.52 29.557 52.2664 300.566
5.54 29.7083 52.4711 300.566
5.56 29.8284 52.6752 300.566
5.58 30.0054 52.8933 300.567
5.6 30.1279 53.0971 300.567
5.62 30.3077 53.3149 300.568
5.64 30.4325 53.5184 300.569
5.66 30.5914 53.7221 300.569
5.68 30.7425 53.9391 300.57
5.7 30.8708 54.1421 300.57
5.72 31.0579 54.3591 300.571
5.74 31.1886 54.5618 300.572
5.76 31.3451 54.7781 300.572
5.78 31.4783 54.9806 300.573
5.8 31.6714 55.197 300.574
5.82 31.8322 55.4128 300.574
5.84 31.9692 55.6148 300.575
5.86 32.1328 55.8303 300.576
5.88 32.2979 56.0457 300.576
5.9 32.4389 56.2472 300.577
5.92 32.6068 56.4623 300.577
5.94 32.7763 56.6772 300.578
5.96 32.9213 56.8783 300.579
5.98 33.0938 57.0929 300.58
6 33.2678 57.3073 300.581
6.02 33.4435 57.5216 300.581
6.04 33.5853 57.7353 300.582
6.06 33.764 57.9493 300.583
6.08 33.9444 58.1631 300.584
6.1 34.0994 58.3633 300.584
6.12 34.2469 58.5763 300.585
6.14 34.432 58.7897 300.586
6.16 34.6189 59.003 300.587
6.18 34.771 59.2156 300.587
6.2 34.9611 59.4286 300.588
6.22 35.1164 59.6409 300.589
6.24 35.3381 59.8671 300.59
6.26 35.4966 60.0791 300.591
6.28 35.6938 60.2915 300.592
6.3 35.8555 60.5032 300.593
6.32 36.0187 60.7148 300.593
6.34 36.2211 60.9267 300.595
6.36 36.3876 61.138 300.595
6.38 36.5852 61.3626 300.596
6.4 36.7551 61.5736 300.597
6.42 36.9647 61.785 300.598
6.44 37.168 62.0091 300.599
6.46 37.3432 62.2197 300.6
6.48 37.52 62.4301 300.601
6.5 37.729 62.6538 300.602
6.52 37.9094 62.864 300.603
6.54 38.0916 63.074 300.604
6.56 38.3064 63.2972 300.605
6.58 38.4922 63.5069 300.606
6.6 38.7111 63.7299 300.607
6.62 38.9006 63.9393 300.608
6.64 39.1236 64.162 300.61
6.66 39.2773 64.3706 300.61
6.68 39.5044 64.5929 300.612
6.7 39.7337 64.8151 300.613
6.72 39.9327 65.0239 300.614
6.74 40.1261 65.2452 300.615
6.76 40.3617 65.467 300.617
6.78 40.5262 65.6748 300.617
6.8 40.7661 65.8963 300.619
6.82 41.0083 66.1176 300.62
6.84 41.2121 66.3382 300.621
6.86 41.4249 66.546 300.623
6.88 41.6328 66.7663 300.624
6.9 41.8427 66.9865 300.625
6.92 42.0961 67.2072 300.626
6.94 42.3104 67.427 300.627
6.96 42.5268 67.6468 300.629
6.98 42.7872 67.867 300.63
7 43.0082 68.0865 300.632
7.02 43.2313 68.3058 300.633
7.04 43.4567 68.525 300.634
7.06 43.6843 68.744 300.635
7.08 43.9142 68.9629 300.637
7.1 44.1463 69.1816 300.638
7.12 44.3807 69.4002 300.639
7.14 44.6174 69.6187 300.641
7.16 44.8565 69.837 300.642
7.18 45.0978 70.0552 300.644
7.2 45.3416 70.2733 300.645
7.22 45.5876 70.4912 300.647
7.24 45.8739 70.7221 300.649
7.26 46.125 70.9397 300.65
7.28 46.3347 71.1566 300.651
7.3 46.5905 71.3739 300.653
7.32 46.8873 71.6042 300.655
7.34 47.1041 71.8207 300.656
7.36 47.3674 72.0376 300.658
7.38 47.6724 72.2675 300.66
7.4 47.8963 72.4835 300.661
7.42 48.1673 72.7001 300.663
7.44 48.4358 72.9289 300.664
7.46 48.7119 73.1451 300.666
7.48 48.9859 73.3736 300.668
7.5 49.222 73.589 300.669
7.52 49.5467 73.8179 300.671
7.54 49.7879 74.0329 300.673
7.56 50.0728 74.2609 300.674
7.58 50.3605 74.4887 300.676
7.6 50.6553 74.7039 300.678
7.62 50.9487 74.9315 300.68
7.64 51.245 75.1588 300.682
7.66 51.5018 75.3731 300.683
7.68 51.8037 75.6001 300.685
7.7 52.1086 75.8271 300.687
7.72 52.4166 76.0538 300.689
7.74 52.684 76.2675 300.691
7.76 52.9977 76.494 300.693
7.78 53.3145 76.7204 300.695
7.8 53.6343 76.9466 300.697
7.82 53.9097 77.172 300.699
7.84 54.2355 77.398 300.701
7.86 54.5645 77.6238 300.703
7.88 54.8966 77.8494 300.705
7.9 55.1838 78.0742 300.707
7.92 55.5222 78.2996 300.709
7.94 55.8153 78.5242 300.711
7.96 56.1599 78.7493 300.713
7.98 56.4591 78.9735 300.715
8 56.81 79.1983 300.717
8.02 57.1153 79.4223 300.719
8.04 57.5199 79.6597 300.722
8.06 57.8316 79.8834 300.724
8.08 58.1463 80.1069 300.726
8.1 58.5137 80.331 300.728
8.12 58.883 80.5671 300.731
8.14 59.2074 80.7903 300.733
8.16 59.535 81.0133 300.735
8.18 59.9147 81.2489 300.737
8.2 60.2991 81.4723 300.74
8.22 60.6861 81.7077 300.743
8.24 61.027 81.9301 300.745
8.26 61.4213 82.1652 300.748
8.28 61.769 82.3873 300.75
8.3 62.1706 82.6221 300.752
8.32 62.4739 82.8433 300.754
8.34 62.8828 83.0777 300.757
8.36 63.244 83.2993 300.759
8.38 63.6603 83.5335 300.762
8.4 64.0805 83.7676 300.765
8.42 64.4529 84.0007 300.767
8.44 64.8282 84.2218 300.77
8.46 65.2599 84.4554 300.773
8.48 65.6434 84.6881 300.775
8.5 66.083 84.9214 300.778
8.52 66.4202 85.1412 300.78
8.54 66.8674 85.3742 300.783
8.56 67.2659 85.6063 300.786
8.58 67.7212 85.8391 300.789
8.6 68.1275 86.0709 300.792
8.62 68.5377 86.3026 300.794
8.64 69.0051 86.5349 300.797
8.66 69.4232 86.7663 300.8
8.68 69.8452 86.9976 300.803
8.7 70.2712 87.2287 300.806
8.72 70.7011 87.4597 300.808
8.74 71.135 87.6905 300.811
8.76 71.5729 87.9212 300.814
8.78 72.0148 88.1518 300.817
8.8 72.5189 88.3948 300.82
8.82 72.9692 88.625 300.823
8.84 73.4237 88.8551 300.826
8.86 73.8823 89.0851 300.829
8.88 74.4043 89.3275 300.833
8.9 74.8715 89.5572 300.836
8.92 75.3428 89.7867 300.839
8.94 75.823 90.0279 300.842
8.96 76.303 90.2571 300.845
8.98 76.7872 90.4862 300.849
9 77.2808 90.7269 300.852
9.02 77.7737 90.9557 300.855
9.04 78.2765 91.1961 300.858
9.06 78.7782 91.4246 300.862
9.08 79.2901 91.6647 300.865
9.1 79.8007 91.893 300.868
9.12 80.322 92.1328 300.872
9.14 80.7845 92.3599 300.875
9.16 81.3722 92.6002 300.879
9.18 81.9077 92.8396 300.882
9.2 82.3835 93.0663 300.885
9.22 82.9284 93.3053 300.889
9.24 83.4781 93.5442 300.892
9.26 84.0328 93.783 300.896
9.28 84.5266 94.0091 300.899
9.3 85.0908 94.2475 300.903
9.32 85.6601 94.4858 300.907
9.34 86.2343 94.724 300.91
9.36 86.8136 94.962 300.914
9.38 87.3979 95.1998 300.918
9.4 87.9874 95.4375 300.922
9.42 88.5819 95.675 300.926
9.44 89.1223 95.9116 300.929
9.46 89.727 96.1488 300.933
9.48 90.3368 96.3859 300.937
9.5 90.8922 96.622 300.941
9.52 91.5123 96.8588 300.945
9.54 92.1377 97.0954 300.949
9.56 92.7082 97.3311 300.953
9.58 93.2837 97.5666 300.956
9.6 93.9962 97.8151 300.961
9.62 94.5822 98.0503 300.965
9.64 95.2342 98.2862 300.969
9.66 95.8306 98.5211 300.973
9.68 96.4321 98.7558 300.976
9.7 97.112 99.0027 300.981
9.72 97.7856 99.238 300.985
9.74 98.4031 99.4723 300.989
9.76 99.1003 99.7188 300.994
9.78 99.7286 99.9528 300.998
9.8 100.362 100.187 301.002
9.82 101.077 100.433 301.006
9.84 101.721 100.666 301.01
9.86 102.447 100.912 301.015
9.88 103.103 101.145 301.019
9.9 103.701 101.377 301.023
